time,open,high,low,close,volume,spread,real_volume,symbol,timeframe
2025-11-24,4068.96,4139.99,4039.89,4134.78,427655,5,0,XAUUSD,D1
2025-11-25,4133.73,4159.32,4109.47,4130.59,478469,5,0,XAUUSD,D1
2025-11-26,4132.59,4173.55,4129.66,4163.91,414043,5,0,XAUUSD,D1
2025-11-27,4165.09,4168.78,4142.53,4157.45,311050,10,0,XAUUSD,D1
2025-11-28,4159.71,4226.82,4152.58,4217.36,328014,5,0,XAUUSD,D1
2025-12-01,4229.15,4264.59,4205.56,4232.16,539807,10,0,XAUUSD,D1
2025-12-02,4228.59,4236.0,4163.31,4205.42,461027,5,0,XAUUSD,D1
2025-12-03,4205.93,4241.49,4194.63,4203.08,495213,10,0,XAUUSD,D1
2025-12-04,4204.52,4219.3,4174.88,4208.59,483893,5,0,XAUUSD,D1
2025-12-05,4207.1,4259.32,4191.87,4196.32,450918,10,0,XAUUSD,D1
2025-12-08,4196.08,4219.02,4175.75,4190.46,442515,5,0,XAUUSD,D1
2025-12-09,4191.09,4221.31,4169.71,4208.32,471019,10,0,XAUUSD,D1
2025-12-10,4209.56,4238.78,4181.64,4228.56,442980,5,0,XAUUSD,D1
2025-12-11,4229.64,4285.95,4204.27,4279.79,476767,10,0,XAUUSD,D1
2025-12-12,4281.49,4353.57,4256.86,4300.22,530334,5,0,XAUUSD,D1
2025-12-15,4295.98,4316.86,4295.2,4315.79,46457,10,0,XAUUSD,D1
