time,open,high,low,close,tick_volume,spread,real_volume,symbol,timeframe
2020-08-27,1.18299,1.19022,1.17622,1.18216,180701,0,0,EURUSD,D1
2020-08-28,1.18214,1.19198,1.1811,1.19063,162604,0,0,EURUSD,D1
2020-08-31,1.1893799999999999,1.19662,1.18841,1.19363,130673,0,0,EURUSD,D1
2020-09-01,1.19361,1.20115,1.19014,1.19117,152502,0,0,EURUSD,D1
2020-09-02,1.19117,1.19288,1.18221,1.18542,125209,0,0,EURUSD,D1
2020-09-03,1.18544,1.18646,1.1789,1.18514,146718,0,0,EURUSD,D1
2020-09-04,1.18513,1.18655,1.17807,1.18395,153689,0,0,EURUSD,D1
2020-09-07,1.18453,1.18487,1.18116,1.18127,69794,0,0,EURUSD,D1
2020-09-08,1.18118,1.18275,1.17654,1.17737,147688,0,0,EURUSD,D1
2020-09-09,1.17733,1.18341,1.1752799999999999,1.18028,129034,0,0,EURUSD,D1
2020-09-10,1.18026,1.19176,1.17971,1.18147,153431,0,0,EURUSD,D1
2020-09-11,1.18132,1.18741,1.18058,1.18461,108850,0,0,EURUSD,D1
2020-09-14,1.1832799999999999,1.18879,1.18319,1.18637,82444,0,0,EURUSD,D1
2020-09-15,1.1864,1.19006,1.18395,1.18465,91766,0,0,EURUSD,D1
2020-09-16,1.18468,1.18826,1.17875,1.18161,132844,0,0,EURUSD,D1
2020-09-17,1.18155,1.18523,1.17372,1.18476,143594,0,0,EURUSD,D1
2020-09-18,1.18475,1.18705,1.18262,1.1841599999999999,104519,0,0,EURUSD,D1
2020-09-21,1.18419,1.18717,1.17317,1.17715,119783,0,0,EURUSD,D1
2020-09-22,1.17709,1.17736,1.1691799999999999,1.17045,140485,0,0,EURUSD,D1
2020-09-23,1.17073,1.17191,1.16514,1.16601,130785,0,0,EURUSD,D1
2020-09-24,1.16601,1.16869,1.1626400000000001,1.16682,131600,0,0,EURUSD,D1
2020-09-25,1.16722,1.16851,1.16122,1.16291,101187,0,0,EURUSD,D1
2020-09-28,1.16193,1.16802,1.1615,1.1666400000000001,92465,0,0,EURUSD,D1
2020-09-29,1.16616,1.17455,1.16606,1.17432,91271,0,0,EURUSD,D1
2020-09-30,1.17427,1.1755,1.1684700000000001,1.17209,128007,0,0,EURUSD,D1
2020-10-01,1.17193,1.17697,1.17172,1.17455,132549,0,0,EURUSD,D1
2020-10-02,1.17478,1.17492,1.16957,1.17166,142271,0,0,EURUSD,D1
2020-10-05,1.17095,1.17976,1.17052,1.17845,85445,0,0,EURUSD,D1
2020-10-06,1.1782,1.18078,1.17319,1.1733500000000001,110380,0,0,EURUSD,D1
2020-10-07,1.17332,1.17819,1.1724999999999999,1.17629,98567,0,0,EURUSD,D1
2020-10-08,1.17602,1.17817,1.17329,1.176,80443,0,0,EURUSD,D1
2020-10-09,1.17582,1.18309,1.17529,1.18293,78106,0,0,EURUSD,D1
2020-10-12,1.1810100000000001,1.1826699999999999,1.17868,1.18118,63224,0,0,EURUSD,D1
2020-10-13,1.18108,1.18153,1.17303,1.17454,73996,0,0,EURUSD,D1
2020-10-14,1.17442,1.1771,1.17199,1.17458,80412,0,0,EURUSD,D1
2020-10-15,1.17449,1.17578,1.1688399999999999,1.17073,79744,0,0,EURUSD,D1
2020-10-16,1.1707,1.17462,1.16939,1.17165,69450,0,0,EURUSD,D1
2020-10-19,1.17158,1.17939,1.17031,1.17709,73669,0,0,EURUSD,D1
2020-10-20,1.1768399999999999,1.18408,1.17599,1.18222,70862,0,0,EURUSD,D1
2020-10-21,1.18212,1.18808,1.18201,1.18611,92869,0,0,EURUSD,D1
2020-10-22,1.18617,1.18669,1.18115,1.18186,75506,0,0,EURUSD,D1
2020-10-23,1.1817,1.18648,1.1786699999999999,1.18598,70940,0,0,EURUSD,D1
2020-10-26,1.18535,1.18594,1.18033,1.18091,66840,0,0,EURUSD,D1
2020-10-27,1.18078,1.18388,1.17925,1.17953,57285,0,0,EURUSD,D1
2020-10-28,1.17948,1.1797,1.17178,1.17461,76844,0,0,EURUSD,D1
2020-10-29,1.17458,1.17588,1.16502,1.16729,82026,0,0,EURUSD,D1
2020-10-30,1.16738,1.17043,1.164,1.16465,83436,0,0,EURUSD,D1
2020-11-02,1.16463,1.16558,1.16222,1.16401,69307,0,0,EURUSD,D1
2020-11-03,1.16405,1.17398,1.16231,1.17201,57435,0,0,EURUSD,D1
2020-11-04,1.17127,1.17712,1.16027,1.17229,179442,0,0,EURUSD,D1
2020-11-05,1.17243,1.18598,1.17108,1.18268,116499,0,0,EURUSD,D1
2020-11-06,1.18254,1.1891,1.17953,1.1875,111357,0,0,EURUSD,D1
2020-11-09,1.18893,1.19201,1.17953,1.1813500000000001,139914,0,0,EURUSD,D1
2020-11-10,1.18128,1.18433,1.17797,1.1817199999999999,121134,0,0,EURUSD,D1
2020-11-11,1.1814,1.18327,1.17455,1.17788,115216,0,0,EURUSD,D1
2020-11-12,1.17768,1.18232,1.17587,1.18055,124119,0,0,EURUSD,D1
2020-11-13,1.18045,1.18375,1.1799,1.18329,99685,0,0,EURUSD,D1
2020-11-16,1.18398,1.1869,1.18142,1.1853799999999999,119583,0,0,EURUSD,D1
2020-11-17,1.18503,1.18939,1.18426,1.1861,96955,0,0,EURUSD,D1
2020-11-18,1.18615,1.18911,1.18493,1.18543,95929,0,0,EURUSD,D1
2020-11-19,1.18529,1.18826,1.18163,1.18734,104481,0,0,EURUSD,D1
2020-11-20,1.18742,1.18909,1.18497,1.18593,81823,0,0,EURUSD,D1
2020-11-23,1.18498,1.19061,1.18,1.1841,93369,0,0,EURUSD,D1
2020-11-24,1.18405,1.18961,1.1835,1.18927,97616,0,0,EURUSD,D1
2020-11-25,1.18914,1.19298,1.18819,1.19138,109322,0,0,EURUSD,D1
2020-11-26,1.1915499999999999,1.1941,1.18853,1.1913,58818,0,0,EURUSD,D1
2020-11-27,1.19126,1.1963300000000001,1.19066,1.1960600000000001,69080,0,0,EURUSD,D1
2020-11-30,1.1961,1.2003300000000001,1.19238,1.19258,107919,0,0,EURUSD,D1
2020-12-01,1.19253,1.20766,1.19247,1.20719,118732,0,0,EURUSD,D1
2020-12-02,1.20685,1.21184,1.204,1.21155,125001,0,0,EURUSD,D1
2020-12-03,1.21149,1.21746,1.21011,1.21479,114885,0,0,EURUSD,D1
2020-12-04,1.21444,1.21774,1.21101,1.21203,129117,0,0,EURUSD,D1
2020-12-07,1.21281,1.21664,1.20785,1.2109,116988,0,0,EURUSD,D1
2020-12-08,1.21089,1.21342,1.20953,1.21046,106465,0,0,EURUSD,D1
2020-12-09,1.21023,1.21474,1.20588,1.20814,106482,0,0,EURUSD,D1
2020-12-10,1.20796,1.21591,1.20742,1.21416,143397,0,0,EURUSD,D1
2020-12-11,1.21359,1.2163,1.21054,1.21127,104301,0,0,EURUSD,D1
2020-12-14,1.2134800000000001,1.21769,1.21157,1.21426,88545,0,0,EURUSD,D1
2020-12-15,1.21437,1.21689,1.21214,1.21527,92831,0,0,EURUSD,D1
2020-12-16,1.21496,1.22122,1.21252,1.2199200000000001,121005,0,0,EURUSD,D1
2020-12-17,1.21984,1.22728,1.21899,1.22685,102579,0,0,EURUSD,D1
2020-12-18,1.22672,1.22722,1.22256,1.22543,93256,0,0,EURUSD,D1
2020-12-21,1.22199,1.22531,1.21294,1.22435,166123,0,0,EURUSD,D1
2020-12-22,1.22411,1.22573,1.21523,1.21627,118544,0,0,EURUSD,D1
2020-12-23,1.2162,1.22211,1.21539,1.21861,146114,0,0,EURUSD,D1
2020-12-24,1.21851,1.22156,1.21772,1.2184,81637,0,0,EURUSD,D1
2020-12-28,1.21842,1.22505,1.2181,1.22147,104624,0,0,EURUSD,D1
2020-12-29,1.22162,1.22751,1.22068,1.22495,114484,0,0,EURUSD,D1
2020-12-30,1.22473,1.23101,1.2246,1.22998,134861,0,0,EURUSD,D1
2020-12-31,1.22956,1.23094,1.22092,1.2215799999999999,138742,0,0,EURUSD,D1
2021-01-04,1.22391,1.23095,1.22275,1.2252,210578,0,0,EURUSD,D1
2021-01-05,1.22483,1.23057,1.22432,1.22984,174063,0,0,EURUSD,D1
2021-01-06,1.22953,1.23495,1.22656,1.23262,253112,0,0,EURUSD,D1
2021-01-07,1.23251,1.23445,1.22451,1.22693,181369,0,0,EURUSD,D1
2021-01-08,1.2270699999999999,1.22846,1.2193100000000001,1.22218,212427,0,0,EURUSD,D1
2021-01-11,1.22156,1.22215,1.21323,1.21502,154805,0,0,EURUSD,D1
2021-01-12,1.21512,1.2209699999999999,1.21372,1.22077,148088,0,0,EURUSD,D1
2021-01-13,1.2206,1.22228,1.21399,1.21578,161971,0,0,EURUSD,D1
2021-01-14,1.21568,1.2178499999999999,1.21111,1.21545,186911,0,0,EURUSD,D1
2021-01-15,1.21526,1.2162600000000001,1.2075,1.2077,139684,0,0,EURUSD,D1
2021-01-18,1.2082,1.20868,1.20536,1.20756,112135,0,0,EURUSD,D1
2021-01-19,1.20749,1.2145,1.2074,1.21284,130193,0,0,EURUSD,D1
2021-01-20,1.21283,1.21582,1.20768,1.21056,142273,0,0,EURUSD,D1
2021-01-21,1.21056,1.21732,1.2102,1.21678,122645,0,0,EURUSD,D1
2021-01-22,1.21607,1.21896,1.21516,1.21705,109658,0,0,EURUSD,D1
2021-01-25,1.21668,1.21834,1.21161,1.21416,113916,0,0,EURUSD,D1
2021-01-26,1.21384,1.21759,1.21079,1.21599,115538,0,0,EURUSD,D1
2021-01-27,1.21599,1.2169699999999999,1.20586,1.2112,162994,0,0,EURUSD,D1
2021-01-28,1.21095,1.21425,1.20808,1.21222,166535,0,0,EURUSD,D1
2021-01-29,1.21197,1.21562,1.20945,1.21355,165055,0,0,EURUSD,D1
